Mass,C,H,O,N,C13,S,P,Na,El_comp,Class,NeutralMass,Error_ppm,Candidates,ESI-1,ESI-2,ESI-3,ESI-4,LDI-1,LDI-2,LDI-3,LDI-4,APCI-1,APCI-2,APCI-3,APCI-4,APPI-1,APPI-2,APPI-3,APPI-4
336.079215,0,0,0,0,0,0,0,0,,None,337.0864915,0,0,0,0,0,0,3718614,5922594,4120801,4777829,0,0,0,0,0,0,0,0
336.080612,15,16,8,0,1,0,0,0,CHO,Lignin,337.0878885,-0.047876772,1,3615822,0,3702497,0,0,0,0,0,5016263,0,5845361,0,0,2638978,0,0
336.08396,12,20,8,0,1,1,0,0,CHOS,AminoSugar,337.0912365,0.019815763,1,30773326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
336.0850483,0,0,0,0,0,0,0,0,,None,337.0923248,0,1,3039311,0,0,0,0,0,0,0,9130696,6910051,15034738,4717678,0,3894403,0,0
336.08777,19,15,5,1,0,0,0,0,CHON,ConHC,337.0950465,-0.07080994,1,0,0,0,0,0,0,2552036,0,0,0,0,0,0,0,0,0
336.09588,19,16,5,0,1,0,0,0,CHO,Lignin,337.1031565,-0.083075401,2,0,0,0,0,3331548,5612329,4715751,5062507,0,0,0,0,0,0,0,0
336.100344,0,0,0,0,0,0,0,0,,None,337.1076205,0,1,0,0,0,0,5604830,7135019,6228201,7907181,2774733,0,0,0,0,0,0,0
336.10624,20,19,2,1,0,1,0,0,CHONS,UnsatHC,337.1135165,0.394770347,2,0,0,0,0,0,0,0,0,0,0,3661177,0,0,0,0,0
336.11121,23,16,2,0,1,0,0,0,CHO,ConHC,337.1184865,-0.30218242,0,0,0,0,0,0,2644783,0,0,0,0,0,0,0,0,0,0
336.11558,0,0,0,0,0,0,0,0,,None,337.1228565,0,0,0,0,0,0,0,4092721,0,3151731,0,0,0,0,0,0,0,0
336.116942,16,20,7,0,1,0,0,0,CHO,Lignin,337.1242185,0.11677482,1,0,0,0,0,0,0,3261679,2742643,3473107,2903147,4799869,0,0,0,0,0
336.1214267,0,0,0,0,0,0,0,0,,None,337.1287031,0,1,0,0,0,0,0,0,0,0,0,3459180,6400382,3184758,0,0,0,0
336.1322567,20,20,4,0,1,0,0,0,CHO,Lignin,337.1395331,-0.056846928,2,0,0,0,0,0,3746616,3434741,3498873,0,0,0,0,0,0,0,0
336.13681,0,0,0,0,0,0,0,0,,None,337.1440865,0,0,0,0,0,0,0,0,0,2582395,0,0,0,0,0,0,0,0
336.17451,14,28,8,0,1,0,0,0,CHO,Protein,337.1817865,-0.04078951,0,0,0,2876152,0,0,0,0,0,0,0,0,0,0,0,0,0
336.23058,0,0,0,0,0,0,0,0,,None,337.2378565,0,0,0,0,0,0,0,0,0,0,0,0,3891616,3414158,0,0,0,0
336.97255,0,0,0,0,0,0,0,0,,None,337.9798265,0,1,3195174,0,3420097,0,0,0,0,0,0,0,0,0,0,0,0,0
336.97554,0,0,0,0,0,0,0,0,,None,337.9828165,0,2,0,0,0,0,2469679,0,0,0,0,0,0,0,0,0,0,0
336.999,17,6,8,0,0,0,0,0,CHO,ConHC,338.0062765,-0.027506827,1,0,0,0,0,13872952,0,4452930,0,0,0,0,0,0,0,0,0
337.02013,14,10,10,0,0,0,0,0,CHO,ConHC,338.0274065,-0.02936117,1,61927728,2743579,24269772,4967602,0,0,0,0,10777593,0,0,0,0,0,25804162,0
337.02114,15,14,5,0,0,2,0,0,CHOS,Lignin,338.0284165,-0.448266988,2,5435698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
337.03099,0,0,0,0,0,0,0,0,,None,338.0382665,0,0,0,0,0,0,2840388,0,0,0,0,0,0,0,0,0,0,0
337.035365,18,10,7,0,0,0,0,0,CHO,ConHC,338.0426415,0.033158006,2,0,0,0,0,25448262,3483830,9712207,4458716,0,0,0,0,0,0,0,0
337.04846,0,0,0,0,0,0,0,0,,None,338.0557365,0,1,0,0,0,0,0,0,2946644,0,0,0,0,0,0,0,0,0
337.0506667,22,10,4,0,0,0,0,0,CHO,ConHC,338.0579431,-0.101533324,2,0,0,0,0,3808075,0,2609749,2927842,0,0,0,0,0,0,0,0
337.05212,21,11,1,1,1,1,0,0,CHONS,ConHC,338.0593965,0.275221813,1,0,0,0,0,0,0,0,0,2849796,0,0,0,0,0,0,0
337.0565055,15,14,9,0,0,0,0,0,CHO,Lignin,338.0637819,0.000339443,2,35959096,5196067,19084246,7505083,9307982,0,3251800,0,13554693,2643288,10545828,0,5506840,4584779,16268684,0
337.05843,0,0,0,0,0,0,0,0,,None,338.0657065,0,2,7045435,0,3781590,0,0,0,0,0,0,0,0,0,0,0,0,0
337.0693833,23,14,1,0,0,1,0,0,CHOS,ConHC,338.0766598,-0.366895229,3,0,0,0,0,0,6543557,3052124,5675242,0,0,0,0,0,0,0,0
337.07111,0,0,0,0,0,0,0,0,,None,338.0783865,0,1,5433662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
337.0717575,19,14,6,0,0,0,0,0,CHO,ConHC,338.079034,0.012467854,1,0,0,0,0,24457044,14147781,20017758,17676522,6241290,2871643,6650537,0,0,2494286,0,0
337.0764,0,0,0,0,0,0,0,0,,None,338.0836765,0,3,8925503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
337.0776513,12,18,11,0,0,0,0,0,CHO,Carb,338.0849278,-0.048348739,2,6957375,0,4317147,0,0,0,0,0,8037388,0,4638379,0,3019547,0,9905553,0
337.087035,23,14,3,0,0,0,0,0,CHO,ConHC,338.0943115,-0.050728981,2,0,0,0,0,6033242,12230860,8680035,11184368,0,0,0,0,0,0,0,0
337.08847,0,0,0,0,0,0,0,0,,None,338.0957465,0,1,0,0,0,0,0,0,0,0,0,0,2855598,0,0,0,0,0
337.08961,0,0,0,0,0,0,0,0,,None,338.0968865,0,1,0,0,0,0,0,0,0,0,0,0,4108975,0,0,0,0,0
337.0928932,16,18,8,0,0,0,0,0,CHO,Lignin,338.1001697,-0.006265983,2,22884674,13852971,23999454,16581828,7728988,7956686,10551909,11385075,20923408,17860960,43027120,11687246,10077982,21564754,6956438,11221115
337.10445,0,0,0,0,0,0,0,0,,None,338.1117265,0,2,0,0,0,0,0,0,0,2651383,0,0,0,0,0,0,0,0
337.105785,0,0,0,0,0,0,0,0,,None,338.1130615,0,3,0,0,0,0,0,4604116,0,4197624,0,0,0,0,0,0,0,0
337.1081513,20,18,5,0,0,0,0,0,CHO,Lignin,338.1154277,-0.011914807,1,0,0,0,0,11833185,24510676,23237228,25868536,23471126,7760229,25496244,7544145,0,0,0,0
337.1140119,13,22,10,0,0,0,0,0,CHO,Carb,338.1212883,0.025451738,2,5052744,6136111,14861284,9032905,0,3227863,3849838,3050235,0,0,7463606,0,4320034,8609111,0,4226174
337.1234467,24,18,2,0,0,0,0,0,CHO,ConHC,338.1307231,-0.128091131,2,0,0,0,0,0,7569627,4948593,6529279,0,0,0,0,0,0,0,0
337.1292677,17,22,7,0,0,0,0,0,CHO,Lignin,338.1365442,0.026325792,2,5196108,3503411,5374952,3862733,2782058,7665886,7260787,9132289,8723485,5990762,13003451,5526870,0,3060058,0,0
337.13262,14,26,7,0,0,1,0,0,CHOS,Protein,338.1398965,0.081068281,1,4299085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
337.1445433,21,22,4,0,0,0,0,0,CHO,Lignin,338.1518198,-0.031363467,1,0,0,0,0,0,10174692,7156345,10565895,0,0,0,0,0,0,0,0
337.16561,18,26,6,0,0,0,0,0,CHO,Lignin,338.1728865,0.154064155,1,0,0,0,0,0,0,0,0,2581033,0,2542278,0,0,0,0,0
337.205425,16,34,5,0,0,1,0,0,CHOS,Protein,338.2127015,-0.01944037,1,31158622,13291843,19018748,17265888,0,0,0,0,0,0,0,0,0,0,0,0
337.23597,0,0,0,0,0,0,0,0,,None,338.2432465,0,0,0,2614090,0,22258920,0,0,0,0,0,0,0,0,0,0,0,0
337.2384367,20,34,4,0,0,0,0,0,CHO,Lipid,338.2457131,-0.010506406,1,0,0,3185667,2599145,0,0,0,0,6227008,5816709,16538333,14566766,0,0,0,0
337.31117,22,42,2,0,0,0,0,0,CHO,Lipid,338.3184465,0.100868044,1,0,0,0,0,0,0,0,0,0,3080599,0,0,0,0,0,0
337.947085,0,0,0,0,0,0,0,0,,None,338.9543615,0,0,0,0,0,0,4706467,0,2771372,0,0,0,0,0,0,0,0,0
338.00231,16,6,8,0,1,0,0,0,CHO,ConHC,339.0095865,0.104835737,2,0,0,0,0,2781368,0,0,0,0,0,0,0,0,0,0,0
338.006845,0,0,0,0,0,0,0,0,,None,339.0141215,0,2,0,0,0,0,13156537,0,3470275,0,0,0,0,0,0,0,0,0
338.0235067,13,10,10,0,1,0,0,0,CHO,ConHC,339.0307831,-0.093660364,2,9986594,0,3042503,0,0,0,0,0,0,0,0,0,0,0,4910728,0
338.028005,21,9,2,1,0,1,0,0,CHONS,ConHC,339.0352815,0.34734267,2,0,0,0,0,0,0,0,0,4895040,0,0,0,0,0,2576009,0
338.03869,17,10,7,0,1,0,0,0,CHO,ConHC,339.0459665,0.121065059,2,0,0,0,0,4979910,0,0,0,0,0,0,0,0,0,0,0
338.0432233,0,0,0,0,0,0,0,0,,None,339.0504998,0,2,0,0,0,0,11124935,0,4722641,0,0,0,2721753,0,0,0,0,0
338.0585425,0,0,0,0,0,0,0,0,,None,339.065819,0,0,0,0,0,0,4537549,2724453,3391446,3868268,0,0,0,0,0,0,0,0
338.059865,14,14,9,0,1,0,0,0,CHO,Lignin,339.0671415,-0.01350995,1,5831211,0,2552016,0,0,0,0,0,0,0,0,0,0,0,0,0
338.06435,22,13,1,1,0,1,0,0,CHONS,ConHC,339.0716265,0.466767808,2,0,0,0,0,0,0,0,0,9889100,0,7648224,0,0,0,4097682,0
338.07518,18,14,6,0,1,0,0,0,CHO,ConHC,339.0824565,-0.187114016,2,0,0,0,0,5097684,3023468,3726813,3528819,0,0,0,0,0,0,0,0
338.079615,0,0,0,0,0,0,0,0,,None,339.0868915,0,1,0,0,0,0,11796693,6328942,8379358,8170101,5231953,3235415,6962148,3114535,0,0,0,0
338.08542,0,0,0,0,0,0,0,0,,None,339.0926965,0,2,0,0,0,0,0,0,0,0,0,0,4831206,0,0,0,0,0
338.09046,22,14,3,0,1,0,0,0,CHO,ConHC,339.0977365,-0.257487357,0,0,0,0,0,0,0,0,3211897,0,0,0,0,0,0,0,0
338.094865,0,0,0,0,0,0,0,0,,None,339.1021415,0,0,0,0,0,0,2799835,6376053,4327396,6359675,0,0,0,0,0,0,0,0
338.0962522,15,18,8,0,1,0,0,0,CHO,Lignin,339.1035287,-0.018568672,1,4453939,2987526,4056281,3938752,0,0,0,0,3835222,2469467,7058410,0,0,3491359,0,2364685
338.100718,0,0,0,0,0,0,0,0,,None,339.1079945,0,1,0,0,0,0,0,0,0,0,5752152,6269532,15100907,4845100,0,4513312,0,0
338.1115183,19,18,5,0,1,0,0,0,CHO,Lignin,339.1187948,-0.047989417,2,0,0,0,0,3118306,4820604,4089834,5600897,4859227,0,5774318,0,0,0,0,0
338.115934,0,0,0,0,0,0,0,0,,None,339.1232105,0,1,0,0,0,0,3308259,4558462,5543916,5943939,3424605,0,0,0,0,0,0,0
338.147895,20,22,4,0,1,0,0,0,CHO,Lignin,339.1551715,-0.021920586,2,0,0,0,0,0,2610827,0,2873999,0,0,0,0,0,0,0,0
338.2087675,15,34,5,0,1,1,0,0,CHOS,Protein,339.216044,0.016988642,0,4009550,2501150,3436789,3933660,0,0,0,0,0,0,0,0,0,0,0,0
338.23938,0,0,0,0,0,0,0,0,,None,339.2466565,0,0,0,0,0,4197860,0,0,0,0,0,0,0,0,0,0,0,0
338.24183,19,34,4,0,1,0,0,0,CHO,Lipid,339.2491065,-0.123948094,0,0,0,0,0,0,0,0,0,0,0,4016151,3072586,0,0,0,0
338.95487,0,0,0,0,0,0,0,0,,None,339.9621465,0,1,0,0,0,0,27259426,0,17470764,0,0,0,0,0,0,0,0,0
339.0146363,17,8,8,0,0,0,0,0,CHO,ConHC,340.0219128,0.013173327,2,0,0,0,0,33747512,0,11052354,3865569,8449663,0,7423239,0,3574895,2564825,10399624,0
339.02763,0,0,0,0,0,0,0,0,,None,340.0349065,0,1,0,0,0,0,0,0,2605895,0,0,0,0,0,0,0,0,0
339.035775,14,12,10,0,0,0,0,0,CHO,Tannin,340.0430515,-0.014294308,2,20525842,0,6399424,0,0,0,0,0,6000262,0,0,0,0,0,9621389,0
339.048685,22,12,2,0,0,1,0,0,CHOS,ConHC,340.0559615,-0.473885178,3,0,0,0,0,0,2750981,0,2620398,0,0,0,0,0,0,0,0
339.0510314,18,12,7,0,0,0,0,0,CHO,ConHC,340.0583079,-0.015160787,2,0,0,0,0,26030664,5180422,14087504,7246831,3473034,0,3561746,0,0,2706144,0,0
339.056965,11,16,12,0,0,0,0,0,CHO,Tannin,340.0642415,-0.192575614,2,3666711,0,2535878,0,0,0,0,0,0,0,0,0,0,0,0,0
339.0638733,0,0,0,0,0,0,0,0,,None,340.0711498,0,2,0,0,0,0,0,2942987,3336533,2881524,0,0,0,0,0,0,0,0
339.066295,22,12,4,0,0,0,0,0,CHO,ConHC,340.0735715,-0.037031046,2,0,0,0,0,8032846,7889933,7820630,8084469,0,0,0,0,0,0,0,0
339.068835,0,0,0,0,0,0,0,0,,None,340.0761115,0,1,0,0,0,0,0,0,0,0,2791056,0,4050200,0,0,0,0,0
339.0721549,15,16,9,0,0,0,0,0,CHO,Lignin,340.0794314,0.002074868,2,78803736,10003161,44414408,13432499,8053328,0,5419352,2909175,35341968,6576973,42962200,3906303,15949945,10997476,23322518,6527386
339.08162,26,12,1,0,0,0,0,0,CHO,ConHC,340.0888965,-0.239524374,3,0,0,0,0,0,0,2861916,2680827,0,0,0,0,0,0,0,0
339.083535,0,0,0,0,0,0,0,0,,None,340.0908115,0,2,0,0,0,0,0,0,2928476,2678779,0,0,0,0,0,0,0,0
339.084995,23,16,1,0,0,1,0,0,CHOS,ConHC,340.0922715,-0.251817484,3,0,0,0,0,0,6339604,0,5583868,0,0,0,0,0,0,0,0
339.08742,19,16,6,0,0,0,0,0,CHO,Lignin,340.0946965,-0.024171738,1,0,0,0,0,25424470,19637270,29439326,23362556,18601622,6959953,19852574,7853827,0,4009704,0,0
339.08994,0,0,0,0,0,0,0,0,,None,340.0972165,0,0,0,0,0,0,0,0,0,0,2849431,0,0,0,0,0,0,0
339.093284,12,20,11,0,0,0,0,0,CHO,Carb,340.1005605,0.002948644,2,75625248,9188061,28923342,12781240,7289432,0,3979616,2567167,29795992,0,17890592,0,23720062,16965352,86892440,9230749
339.1003,0,0,0,0,0,0,0,0,,None,340.1075765,0,1,0,0,0,0,0,2496027,0,0,0,0,0,0,0,0,0,0
339.1026875,23,16,3,0,0,0,0,0,CHO,ConHC,340.109964,-0.057590139,2,0,0,0,0,5319259,15016988,9756004,13523971,0,0,0,0,0,0,0,0
339.104,0,0,0,0,0,0,0,0,,None,340.1112765,0,1,0,0,0,0,0,0,0,0,0,0,2813219,0,0,0,0,0
339.10509,0,0,0,0,0,0,0,0,,None,340.1123665,0,2,0,0,0,0,0,0,0,0,0,0,3132707,0,0,0,0,0
339.1085429,16,20,8,0,0,0,0,0,CHO,Lignin,340.1158194,-0.005121285,2,14258979,10482401,17786322,11114172,4151902,8195102,8777062,9710597,13764253,13540181,29764900,8609543,6312064,14708460,3207072,8477087
339.11191,13,24,8,0,0,1,0,0,CHOS,AminoSugar,340.1191865,0.005793028,2,4091684,0,3238355,0,0,0,0,0,0,0,0,0,0,0,0,0
339.1238271,20,20,5,0,0,0,0,0,CHO,Lignin,340.1311036,-0.087781555,1,0,0,0,0,9108067,21709860,19146092,23157770,7741090,2473817,7277865,0,0,0,0,0
339.129685,13,24,10,0,0,0,0,0,CHO,Carb,340.1369615,-0.042557798,2,3032872,0,2503127,0,0,0,0,0,0,0,0,0,0,0,0,0
339.1390267,24,20,2,0,0,0,0,0,CHO,UnsatHC,340.1463031,0.078650431,2,0,0,0,0,0,6564907,3260786,4734993,0,0,0,0,0,0,0,0
339.144922,17,24,7,0,0,0,0,0,CHO,Lignin,340.1521985,0.013694517,2,0,0,0,0,0,2715693,2704756,2951187,2468521,0,4738351,0,0,0,0,0
339.1601867,21,24,4,0,0,0,0,0,CHO,Lignin,340.1674631,-0.011390703,1,0,0,0,0,0,5090356,3766650,4805657,0,0,0,0,0,0,0,0
339.18134,18,28,6,0,0,0,0,0,CHO,Protein,340.1886165,-0.081823667,1,0,0,0,0,0,0,0,0,0,0,2549051,0,0,0,0,0
339.19994,19,32,3,0,0,1,0,0,CHOS,Lipid,340.2072165,-0.002596594,1,17126200,16999156,22853096,11908818,0,0,0,0,0,0,0,0,0,0,0,0
339.21779,19,32,5,0,0,0,0,0,CHO,Lipid,340.2250665,-0.271376771,1,0,0,0,0,0,0,0,0,0,0,3154246,0,0,0,0,0
339.2540913,20,36,4,0,0,0,0,0,CHO,Lipid,340.2613677,-0.023725526,1,8958790,11436800,20018678,14993120,0,0,0,0,7896780,7136122,13036881,8273703,0,0,0,0
339.326845,22,44,2,0,0,0,0,0,CHO,Lipid,340.3341215,0.027002053,1,0,0,0,0,0,0,0,0,9041635,15948683,15371623,16303926,0,0,0,0
339.958255,11,3,12,1,0,0,0,0,CHON,Other,340.9655315,-0.020237178,1,0,0,0,0,4032416,0,2621608,0,0,0,0,0,0,0,0,0
339.98613,0,0,0,0,0,0,0,0,,None,340.9934065,0,2,0,0,0,0,9046955,0,0,0,0,0,0,0,0,0,0,0
340.018005,16,8,8,0,1,0,0,0,CHO,ConHC,341.0252815,-0.027550685,2,0,0,0,0,6708151,0,0,0,0,0,0,0,0,0,2535561,0
340.022466,0,0,0,0,0,0,0,0,,None,341.0297425,0,1,0,0,0,0,12989368,0,4179649,0,2976706,0,2977342,0,0,0,2688139,0
340.03909,13,12,10,0,1,0,0,0,CHO,Tannin,341.0463665,0.102558254,1,2798590,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
340.054395,17,12,7,0,1,0,0,0,CHO,ConHC,341.0616715,-0.040723368,2,0,0,0,0,5650373,0,3384013,0,0,0,0,0,0,0,0,0
340.058866,0,0,0,0,0,0,0,0,,None,341.0661425,0,2,0,0,0,0,10271686,0,5586639,3865973,4424654,0,6387274,0,0,0,0,0
340.074085,0,0,0,0,0,0,0,0,,None,341.0813615,0,0,0,0,0,0,5403596,6149554,5986005,6774139,0,0,0,0,0,0,0,0
340.075528,14,16,9,0,1,0,0,0,CHO,Lignin,341.0828044,-0.051209207,1,12960775,0,7286462,0,0,0,0,0,5861332,0,7439951,0,2467111,0,4368536,0
340.0799912,22,15,1,1,0,1,0,0,CHONS,ConHC,341.0872676,0.490114806,2,0,0,0,0,0,0,0,0,19560404,3534916,19344976,0,3346728,0,6447258,0
340.0907983,18,16,6,0,1,0,0,0,CHO,Lignin,341.0980748,-0.092982681,2,0,0,0,0,5598163,4372921,5812955,5728642,3066840,0,3666515,0,0,0,0,0
340.0952338,0,0,0,0,0,0,0,0,,None,341.1025102,0,1,0,0,0,0,9685972,7443899,10442460,7724419,9703386,5470280,10346068,4086748,0,0,0,0
340.0966625,11,20,11,0,1,0,0,0,CHO,Carb,341.103939,-0.06643326,0,10232843,0,3602115,0,0,0,0,0,3992538,0,0,0,2988331,2715058,10805406,0
340.105955,22,16,3,0,1,0,0,0,CHO,ConHC,341.1132315,0.198616804,2,0,0,0,0,0,4312511,0,3516807,0,0,0,0,0,0,0,0
340.11049,0,0,0,0,0,0,0,0,,None,341.1177665,0,0,0,0,0,0,0,5748161,4608738,5551497,0,0,0,0,0,0,0,0
340.1118825,15,20,8,0,1,0,0,0,CHO,Lignin,341.119159,0.039545477,1,0,0,3430087,0,0,0,0,0,2529247,0,4931162,0,0,3064757,0,0
340.116375,0,0,0,0,0,0,0,0,,None,341.1236515,0,2,0,0,0,0,0,0,0,0,0,4537421,8330843,4239329,0,2953142,0,0
340.1272033,19,20,5,0,1,0,0,0,CHO,Lignin,341.1344798,-0.150116498,2,0,0,0,0,0,4408776,4385513,4790672,0,0,0,0,0,0,0,0
340.13168,0,0,0,0,0,0,0,0,,None,341.1389565,0,1,0,0,0,0,0,3248586,3712746,3371409,0,0,0,0,0,0,0,0
340.203305,18,32,3,0,1,1,0,0,CHOS,Lipid,341.2105815,-0.032371739,0,4269093,3316683,4579037,2928586,0,0,0,0,0,0,0,0,0,0,0,0
340.25747,19,36,4,0,1,0,0,0,CHO,Lipid,341.2647465,-0.093725122,0,0,0,5052139,3855319,0,0,0,0,0,0,0,0,0,0,0,0
340.33021,21,44,2,0,1,0,0,0,CHO,Lipid,341.3374865,-0.002849028,0,0,0,0,0,0,0,0,0,0,3121281,3487389,3326990,0,0,0,0
340.98995,0,0,0,0,0,0,0,0,,None,341.9972265,0,2,0,0,0,0,3564838,0,0,0,0,0,0,0,0,0,0,0
340.993925,16,6,9,0,0,0,0,0,CHO,ConHC,342.0012015,-0.057530149,1,0,0,0,0,32208168,0,8470576,0,3564793,0,0,0,0,0,17113474,0
341.0302983,17,10,8,0,0,0,0,0,CHO,ConHC,342.0375747,-0.021739561,1,5696741,0,4201382,0,32650550,0,12191806,3010284,5167365,0,5032820,0,4754891,0,9707916,0
341.04317,0,0,0,0,0,0,0,0,,None,342.0504465,0,4,0,0,0,0,0,0,2482243,0,0,0,0,0,0,0,0,0
341.04556,21,10,5,0,0,0,0,0,CHO,ConHC,342.0528365,-0.038109259,1,0,0,0,0,6905147,3498823,3744836,2900722,0,0,0,0,0,0,0,0
341.051436,14,14,10,0,0,0,0,0,CHO,Tannin,342.0587125,-0.04618061,1,12965098,0,6014891,0,0,0,0,0,7909643,0,3219322,0,0,0,9959825,0
341.06268,0,0,0,0,0,0,0,0,,None,342.0699565,0,2,0,0,0,0,3336514,0,0,0,0,0,0,0,0,0,0,0
341.064414,0,0,0,0,0,0,0,0,,None,342.0716905,0,1,0,2636930,4442030,7317660,0,2566991,0,3810041,0,0,0,0,0,0,0,0
341.0666948,18,14,7,0,0,0,0,0,CHO,ConHC,342.0739713,-0.053973063,1,4818158,0,4918190,2891421,25965892,8798032,17307724,12463866,15788304,6548788,16904062,5570732,4510162,7559283,5992854,0
341.079565,0,0,0,0,0,0,0,0,,None,342.0868415,0,2,0,0,0,0,0,3842901,0,2961663,0,0,0,0,0,0,0,0
341.0819475,22,14,4,0,0,0,0,0,CHO,ConHC,342.089224,-0.043933217,2,0,0,0,0,9219401,14161750,12601426,14667520,0,0,0,0,0,0,0,0
341.08338,21,15,1,1,1,1,0,0,CHONS,ConHC,342.0906565,0.389281956,2,0,0,0,0,0,0,0,0,3628309,0,3062660,0,0,0,0,0
341.0878198,15,18,9,0,0,0,0,0,CHO,Lignin,342.0950962,-0.041060016,1,35075316,12153990,25524148,15648930,5723467,4283225,7610452,5330690,15337751,10833209,33517446,7110832,12456405,17612920,9531803,9890490
341.0972,26,14,1,0,0,0,0,0,CHO,ConHC,342.1044765,-0.033309649,3,0,0,0,0,0,4810589,0,0,0,0,0,0,0,0,0,0
341.099625,0,0,0,0,0,0,0,0,,None,342.1069015,0,2,0,0,0,0,0,0,0,0,4143387,0,3629961,0,0,0,0,0
341.10064,23,18,1,0,0,1,0,0,CHOS,ConHC,342.1079165,-0.235530884,3,0,0,0,0,0,0,0,4468487,0,0,0,0,0,0,0,0
341.1030718,19,18,6,0,0,0,0,0,CHO,Lignin,342.1103483,-0.02915627,1,7589110,3863690,0,0,25449808,26339166,36010072,32284424,49711388,13389117,42569608,12449971,0,0,5759391,0
341.10454,0,0,0,0,0,0,0,0,,None,342.1118165,0,2,0,8250506,0,8751270,0,0,0,0,0,0,0,0,0,0,0,0
341.10516,0,0,0,0,0,0,0,0,,None,342.1124365,0,2,0,0,0,0,0,0,0,8625929,0,0,0,0,0,0,0,0
341.1055667,0,0,0,0,0,0,0,0,,None,342.1128431,0,1,0,0,0,0,0,0,0,0,0,0,4073355,0,0,19714170,0,12712636
341.10788,0,0,0,0,0,0,0,0,,None,342.1151565,0,1,0,0,16529336,0,0,0,0,0,0,0,0,0,0,0,0,0
341.1089263,12,22,11,0,0,0,0,0,CHO,Carb,342.1162028,0.0256526,2,23254264,167634064,192870336,204466336,2866003,133212000,55269468,114368264,11446557,10489150,45911948,4692149,85021144,315347072,14053792,195185344
341.11061,0,0,0,0,0,0,0,0,,None,342.1178865,0,2,0,0,0,0,0,0,2951260,0,0,0,0,0,0,0,0,0
341.1182825,23,18,3,0,0,0,0,0,CHO,ConHC,342.125559,0.103696491,2,0,0,0,0,3650903,15030117,9791583,13070094,0,0,0,0,0,0,0,0
341.1241932,16,22,8,0,0,0,0,0,CHO,Lignin,342.1314697,-0.005777712,2,7279867,4305038,8183740,4702379,0,5816168,5502050,5315344,5685539,7179586,14159760,3918008,2674651,4693119,0,3245759
341.139451,20,22,5,0,0,0,0,0,CHO,Lignin,342.1467275,-0.010668464,1,3494143,0,5219264,3146926,5623135,13268846,13244519,14364438,6304039,0,9228181,2775227,0,0,0,0
341.15472,24,22,2,0,0,0,0,0,CHO,UnsatHC,342.1619965,-0.048270936,2,0,0,0,0,0,3022196,0,0,0,0,0,0,0,0,0,0
341.17589,21,26,4,0,0,0,0,0,CHO,Lignin,342.1831665,-0.166997929,1,0,0,0,0,0,2670461,0,2698020,0,0,0,0,0,0,0,0
341.19694,18,30,6,0,0,0,0,0,CHO,Protein,342.2042165,0.06495747,1,0,0,0,0,0,0,0,0,5284154,3997012,6205351,3462343,0,0,0,0
341.233355,19,34,5,0,0,0,0,0,CHO,Lipid,342.2406315,-0.021227696,1,0,0,0,0,0,0,0,0,0,2760029,0,3107023,0,0,0,0
341.2697457,20,38,4,0,0,0,0,0,CHO,Lipid,342.2770222,-0.036441142,1,2506013,0,3040223,2490574,0,0,0,0,5552465,9397605,10559421,9490647,0,0,0,0
341.99726,15,6,9,0,1,0,0,0,CHO,ConHC,343.0045365,0.000473521,2,0,0,0,0,5476002,0,0,0,0,0,0,0,0,0,2872962,0
342.0016833,0,0,0,0,0,0,0,0,,None,343.0089598,0,0,0,0,0,0,5662372,0,0,0,3013178,0,0,0,0,0,2906755,0
342.033695,16,10,8,0,1,0,0,0,CHO,ConHC,343.0409715,-0.143805796,2,0,0,0,0,7261872,0,2596793,0,0,0,0,0,0,0,0,0
342.038132,0,0,0,0,0,0,0,0,,None,343.0454085,0,3,0,0,0,0,7847601,0,2646458,0,4969029,0,3767463,0,0,0,3958412,0
342.0533975,0,0,0,0,0,0,0,0,,None,343.060674,0,1,0,0,0,0,6618807,3370218,3088832,3856501,0,0,0,0,0,0,0,0
342.0592,0,0,0,0,0,0,0,0,,None,343.0664765,0,1,0,0,0,0,0,0,0,0,3925580,0,0,0,0,0,0,0
342.07009,17,14,7,0,1,0,0,0,CHO,ConHC,343.0773665,-0.171462725,2,0,0,0,0,4956861,0,3085766,0,2945615,0,3338417,0,0,0,0,0
342.074518,0,0,0,0,0,0,0,0,,None,343.0817945,0,2,0,0,0,0,9952959,3458290,7199176,4802685,11483728,5346856,13279410,5763457,0,2996538,3112597,0
342.0853467,21,14,4,0,1,0,0,0,CHO,ConHC,343.0926231,-0.173008519,2,0,0,0,0,0,3964151,2876876,4867201,0,0,0,0,0,0,0,0
342.0897525,0,0,0,0,0,0,0,0,,None,343.097029,0,0,0,0,0,0,3916484,6727929,5832142,8241283,0,0,0,0,0,0,0,0
342.091186,14,18,9,0,1,0,0,0,CHO,Lignin,343.0984625,-0.074183894,1,6280667,0,3999908,2754965,0,0,0,0,0,0,5542071,0,0,2678078,0,0
342.09565,22,17,1,1,0,1,0,0,CHONS,ConHC,343.1029265,0.461657735,2,0,0,0,0,0,0,0,0,2598999,5363245,14246072,3242374,0,3458366,0,0
