Mass,C,H,O,N,C13,S,P,Na,El_comp,Class,NeutralMass,Error_ppm,Candidates,SAMPLE A,SAMPLE B,SAMPLE C,SAMPLE D
293.0431233,0,0,0,0,0,0,0,0,,None,294.0503998,0,2,0,0,0,0
293.0455975,17,10,5,0,0,0,0,0,CHO,ConHC,294.052874,-0.17185814,1,0,0,0,0
293.0608475,21,10,2,0,0,0,0,0,CHO,ConHC,294.068124,-0.150991136,1,0,0,0,0
293.064195,18,14,2,0,0,1,0,0,CHOS,ConHC,294.0714715,-0.071694408,1,0,0,0,0
293.0666978,14,14,7,0,0,0,0,0,CHO,Lignin,294.0739743,-0.073005542,1,16911400,12165024,16878820,11599504
293.0794567,0,0,0,0,0,0,0,0,,None,294.0867331,0,1,0,0,0,0
293.081925,18,14,4,0,0,0,0,0,CHO,ConHC,294.0892015,0.025403585,1,0,0,0,0
293.0878044,11,18,9,0,0,0,0,0,CHO,Carb,294.0950809,0.004478017,1,6226993,17457064,20864238,18677400
293.09722,22,14,1,0,0,0,0,0,CHO,ConHC,294.1044965,-0.106749065,2,0,0,0,0
293.10057,19,18,1,0,0,1,0,0,CHOS,UnsatHC,294.1078465,-0.03596293,1,0,0,0,0
293.1030707,15,18,6,0,0,0,0,0,CHO,Lignin,294.1103472,-0.030161352,1,7113783,6719406,9362675,7032478
293.1183567,19,18,3,0,0,0,0,0,CHO,Lignin,294.1256331,-0.131540547,1,0,0,0,0
293.13944,16,22,5,0,0,0,0,0,CHO,Lignin,294.1467165,0.024986918,1,0,0,0,0
293.1758517,17,26,4,0,0,0,0,0,CHO,Lipid,294.1831281,-0.063941623,1,0,12902345,7527697,14581435
293.17843,0,0,0,0,0,0,0,0,,None,294.1857065,0,0,0,3297226,3636498,3649212
293.179205,14,30,4,0,0,1,0,0,CHOS,Lipid,294.1864815,-0.004505578,1,61013076,35098572,39214356,36081340
293.17994,0,0,0,0,0,0,0,0,,None,294.1872165,0,0,0,3964875,0,0
293.20975,0,0,0,0,0,0,0,0,,None,294.2170265,0,0,0,0,0,0
293.2122186,18,30,3,0,0,0,0,0,CHO,Lipid,294.219495,-0.000710383,1,0,6414295,16227616,13479625
293.891015,0,0,0,0,0,0,0,0,,None,294.8982915,0,0,0,0,3139122,2562002
294.00171,0,0,0,0,0,0,0,0,,None,295.0089865,0,0,0,0,0,0
294.01706,0,0,0,0,0,0,0,0,,None,295.0243365,0,0,0,0,0,0
294.033675,12,10,8,0,1,0,0,0,CHO,ConHC,295.0409515,-0.099414268,1,7640486,0,0,0
294.0380968,0,0,0,0,0,0,0,0,,None,295.0453732,0,1,0,0,0,0
294.04901,16,10,5,0,1,0,0,0,CHO,ConHC,295.0562865,-0.366701491,1,0,0,0,0
294.053408,0,0,0,0,0,0,0,0,,None,295.0606845,0,1,0,0,0,0
294.068695,0,0,0,0,0,0,0,0,,None,295.0759715,0,0,0,0,0,0
294.0700367,13,14,7,0,1,0,0,0,CHO,Lignin,295.0773131,-0.018610874,1,2649012,0,0,0
294.074496,0,0,0,0,0,0,0,0,,None,295.0817725,0,1,0,0,0,0
294.0853467,17,14,4,0,1,0,0,0,CHO,ConHC,295.0926231,-0.201150222,1,0,0,0,0
294.089805,0,0,0,0,0,0,0,0,,None,295.0970815,0,0,0,0,0,0
294.09121,10,18,9,0,1,0,0,0,CHO,Carb,295.0984865,-0.16757924,0,0,0,2640514,0
294.09564,0,0,0,0,0,0,0,0,,None,295.1029165,0,1,0,0,0,0
294.10643,14,18,6,0,1,0,0,0,CHO,Lignin,295.1137065,-0.045130672,1,0,0,0,0
294.11087,0,0,0,0,0,0,0,0,,None,295.1181465,0,1,0,0,0,0
294.12172,18,18,3,0,1,0,0,0,CHO,Lignin,295.1289965,-0.159879173,1,0,0,0,0
294.14271,15,22,5,0,1,0,0,0,CHO,Lignin,295.1499865,0.312341603,1,0,0,0,0
294.17922,16,26,4,0,1,0,0,0,CHO,Lipid,295.1864965,-0.109442947,1,0,2582846,0,2982978
294.18257,13,30,4,0,1,1,0,0,CHOS,Lipid,295.1898465,-0.038916244,0,9338336,5423424,6467239,4997188
294.21557,17,30,3,0,1,0,0,0,CHO,Lipid,295.2228465,0.010840015,0,0,0,4140724,2755152
295.0095483,12,8,9,0,0,0,0,0,CHO,ConHC,296.0168248,0.023834749,1,48086816,2479728,13537265,3545475
295.024865,16,8,6,0,0,0,0,0,CHO,ConHC,296.0321415,-0.180647546,1,0,0,0,0
295.0415,0,0,0,0,0,0,0,0,,None,296.0487765,0,0,0,0,0,0
295.04345,17,12,3,0,0,1,0,0,CHOS,ConHC,296.0507265,-0.038930423,1,0,0,0,0
295.04516,0,0,0,0,0,0,0,0,,None,296.0524365,0,0,4120367,0,0,0
295.0459472,13,12,8,0,0,0,0,0,CHO,Lignin,296.0532237,-0.021270458,1,45842224,6793853,21381120,7332241
295.05874,0,0,0,0,0,0,0,0,,None,296.0660165,0,2,0,0,0,0
295.06122,17,12,5,0,0,0,0,0,CHO,ConHC,296.0684965,-0.077587384,1,0,0,0,0
295.0670867,10,16,10,0,0,0,0,0,CHO,Carb,296.0743631,-0.055387932,1,3760952,0,3282952,0
295.07616,0,0,0,0,0,0,0,0,,None,296.0834365,0,0,0,0,0,0
295.0765067,21,12,2,0,0,0,0,0,CHO,ConHC,296.0837831,-0.180706103,1,0,0,0,0
295.07981,18,16,2,0,0,1,0,0,CHOS,UnsatHC,296.0870865,0.047218946,1,0,0,0,0
295.08155,0,0,0,0,0,0,0,0,,None,296.0888265,0,0,2520893,0,0,0
295.0823423,14,16,7,0,0,0,0,0,CHO,Lignin,296.0896188,-0.05371627,1,20823870,15680138,25837582,17924510
295.0949967,0,0,0,0,0,0,0,0,,None,296.1022731,0,1,0,0,0,0
295.0976083,18,16,4,0,0,0,0,0,CHO,Lignin,296.1048848,-0.087125254,1,0,0,0,0
295.1034601,11,20,9,0,0,0,0,0,CHO,Carb,296.1107366,-0.014609332,1,6623046,14480018,16097302,18260390
295.11292,22,16,1,0,0,0,0,0,CHO,ConHC,296.1201965,-0.274655971,2,0,0,0,0
295.1187155,15,20,6,0,0,0,0,0,CHO,Lignin,296.1259919,-0.01197742,1,5023564,3159704,6473756,4790701
295.1340133,19,20,3,0,0,0,0,0,CHO,Lignin,296.1412898,-0.152940218,1,0,0,0,0
295.1551075,16,24,5,0,0,0,0,0,CHO,Protein,296.162384,-0.034055574,1,0,0,0,0
295.17498,0,0,0,0,0,0,0,0,,None,296.1822565,0,2,2803553,0,0,0
295.1914767,17,28,4,0,0,0,0,0,CHO,Lipid,296.1987531,0.021113031,1,0,0,0,0
295.2278663,18,32,3,0,0,0,0,0,CHO,Lipid,296.2351427,0.007347609,1,3127158,3375807,6142024,3346903
295.2642425,19,36,2,0,0,0,0,0,CHO,Lipid,296.271519,0.038589332,1,0,0,0,0
296.01289,11,8,9,0,1,0,0,0,CHO,ConHC,297.0201665,0.068098474,1,7094436,0,0,0
296.0282,15,8,6,0,1,0,0,0,CHO,ConHC,297.0354765,-0.113251388,2,0,0,0,0
296.032715,0,0,0,0,0,0,0,0,,None,297.0399915,0,1,0,0,0,0
296.049314,12,12,8,0,1,0,0,0,CHO,Lignin,297.0565905,-0.061493603,1,6205618,0,2947467,0
296.0537575,0,0,0,0,0,0,0,0,,None,297.061034,0,1,0,0,0,0
296.0645825,16,12,5,0,1,0,0,0,CHO,ConHC,297.071859,-0.103117744,2,0,0,0,0
296.0690143,0,0,0,0,0,0,0,0,,None,297.0762908,0,1,0,0,0,0
296.0843667,0,0,0,0,0,0,0,0,,None,297.0916431,0,0,0,0,0,0
296.0856817,13,16,7,0,1,0,0,0,CHO,Lignin,297.0929581,-0.001438764,1,3029183,2634743,2966938,0
296.0901417,0,0,0,0,0,0,0,0,,None,297.0974181,0,1,0,0,0,0
296.1009967,17,16,4,0,1,0,0,0,CHO,Lignin,297.1082731,-0.199569491,1,0,0,0,0
296.1054433,0,0,0,0,0,0,0,0,,None,297.1127198,0,0,0,0,0,0
296.12652,0,0,0,0,0,0,0,0,,None,297.1337965,0,1,0,0,0,0
296.2312275,17,32,3,0,1,0,0,0,CHO,Lipid,297.238504,-0.014249769,0,0,0,0,0
296.98977,12,10,5,0,0,2,0,0,CHOS,Lignin,297.9970465,-0.274014058,1,6222359,0,4066042,0
297.00411,15,6,7,0,0,0,0,0,CHO,ConHC,298.0113865,-0.113819745,1,0,0,0,0
297.02524,12,10,9,0,0,0,0,0,CHO,Tannin,298.0325165,-0.115916815,1,13419044,0,5067528,0
297.02863,9,14,9,0,0,1,0,0,CHOS,Carb,298.0359065,-0.180275527,1,2815525,0,0,0
297.03811,0,0,0,0,0,0,0,0,,None,298.0453865,0,1,0,0,0,0
297.0404871,16,10,6,0,0,0,0,0,CHO,ConHC,298.0477636,-0.085745106,1,0,0,0,0
297.047165,10,18,6,0,0,2,0,0,CHOS,AminoSugar,298.0544415,0.128243417,1,0,0,0,0
297.0558025,20,10,3,0,0,0,0,0,CHO,ConHC,298.063079,-0.284435027,2,0,0,0,0
297.05715,0,0,0,0,0,0,0,0,,None,298.0644265,0,0,0,0,0,0
297.0615993,13,14,8,0,0,0,0,0,CHO,Lignin,298.0688758,-0.027940455,1,29155890,8418644,16302870,9960591
297.07419,0,0,0,0,0,0,0,0,,None,298.0814665,0,1,0,0,0,0
297.0745,0,0,0,0,0,0,0,0,,None,298.0817765,0,1,0,0,0,0
297.07574,0,0,0,0,0,0,0,0,,None,298.0830165,0,1,0,0,0,0
297.0768722,17,14,5,0,0,0,0,0,CHO,Lignin,298.0841487,-0.084302377,1,0,0,3193628,0
297.0827114,10,18,10,0,0,0,0,0,CHO,Carb,298.0899879,0.029963838,1,6179386,6280540,9593630,6218903
297.0921675,21,14,2,0,0,0,0,0,CHO,ConHC,298.099444,-0.215610198,1,0,0,0,0
297.09544,18,18,2,0,0,1,0,0,CHOS,UnsatHC,298.1027165,0.114206004,2,0,0,0,0
297.0979855,14,18,7,0,0,0,0,0,CHO,Lignin,298.1052619,-0.03013828,1,25879104,11769185,19125028,13202589
297.0988,15,22,2,0,0,2,0,0,CHOS,Lignin,298.1060765,0.150495154,2,2873920,0,0,0
297.11057,0,0,0,0,0,0,0,0,,None,298.1178465,0,1,0,0,0,0
297.1132583,18,18,4,0,0,0,0,0,CHO,Lignin,298.1205348,-0.086320835,1,0,0,0,0
297.12849,22,18,1,0,0,0,0,0,CHO,UnsatHC,298.1357665,-0.004249675,1,0,0,0,0
297.134352,15,22,6,0,0,0,0,0,CHO,Lignin,298.1416285,0.033446923,1,2448973,0,3329843,0
297.14962,19,22,3,0,0,0,0,0,CHO,Lignin,298.1568965,-0.006353635,1,0,0,0,0
297.15299,16,26,3,0,0,1,0,0,CHOS,Lipid,298.1602665,-0.00360873,1,10555988,9076085,11375418,8074418
297.1707467,16,26,5,0,0,0,0,0,CHO,Protein,298.1780231,0.002721707,1,0,0,3084609,0
297.2071333,17,30,4,0,0,0,0,0,CHO,Lipid,298.2144098,-0.001169673,1,0,0,0,0
297.242745,0,0,0,0,0,0,0,0,,None,298.2500215,0,0,0,0,4481885,3648723
297.243515,18,34,3,0,0,0,0,0,CHO,Lipid,298.2507915,0.011704311,1,22209142,22623636,50594652,35189972
297.24432,0,0,0,0,0,0,0,0,,None,298.2515965,0,0,0,0,0,3486932
297.27989,19,38,2,0,0,0,0,0,CHO,Lipid,298.2871665,0.046924982,1,0,0,0,0
298.011955,0,0,0,0,0,0,0,0,,None,299.0192315,0,0,0,0,0,0
298.0439,15,10,6,0,1,0,0,0,CHO,ConHC,299.0511765,-0.279468822,1,0,0,0,0
298.0483283,0,0,0,0,0,0,0,0,,None,299.0556048,0,1,0,0,0,0
298.0635925,0,0,0,0,0,0,0,0,,None,299.070869,0,0,0,0,0,0
298.0649,12,14,8,0,1,0,0,0,CHO,Lignin,299.0721765,0.153130661,1,5149610,0,2536601,0
298.0694133,0,0,0,0,0,0,0,0,,None,299.0766898,0,1,0,0,0,0
298.08026,16,14,5,0,1,0,0,0,CHO,Lignin,299.0875365,-0.194154463,2,0,0,0,0
298.0847038,0,0,0,0,0,0,0,0,,None,299.0919802,0,1,0,0,0,0
298.09555,20,14,2,0,1,0,0,0,CHO,ConHC,299.1028265,-0.307370817,0,0,0,0,0
298.1000367,0,0,0,0,0,0,0,0,,None,299.1073131,0,0,0,0,0,0
298.1013125,13,18,7,0,1,0,0,0,CHO,Lignin,299.108589,0.062864861,1,3506104,0,3423399,2653716
298.1058025,0,0,0,0,0,0,0,0,,None,299.113079,0,1,0,0,0,0
298.1166367,17,18,4,0,1,0,0,0,CHO,Lignin,299.1239131,-0.164579108,2,0,0,0,0
298.121135,0,0,0,0,0,0,0,0,,None,299.1284115,0,0,0,0,0,0
298.15644,15,26,3,0,1,1,0,0,CHOS,Lipid,299.1637165,-0.321690682,0,2453452,0,0,0
298.246886,17,34,3,0,1,0,0,0,CHO,Lipid,299.2541625,-0.042343204,0,4570094,3935991,9389279,7073354
298.9833967,14,4,8,0,0,0,0,0,CHO,ConHC,299.9906731,-0.186766962,1,0,0,0,0
299.005455,12,12,5,0,0,2,0,0,CHOS,Lignin,300.0127315,-0.388620774,1,14390535,4313088,22636032,3514211
299.01699,0,0,0,0,0,0,0,0,,None,300.0242665,0,1,0,0,0,0
299.0197586,15,8,7,0,0,0,0,0,CHO,ConHC,300.0270351,-0.108258177,1,2706700,0,0,0
299.04084,12,12,9,0,0,0,0,0,CHO,Tannin,300.0481165,0.051715772,2,4918548,0,3210765,0
299.053705,20,12,1,0,0,1,0,0,CHOS,ConHC,300.0609815,-0.319167056,2,0,0,0,0
299.056114,16,12,6,0,0,0,0,0,CHO,ConHC,300.0633905,-0.007828613,1,3645722,2457618,3774995,2596726
299.0714375,20,12,3,0,0,0,0,0,CHO,ConHC,300.078714,-0.232323643,2,0,0,0,0
299.07468,17,16,3,0,0,1,0,0,CHOS,Lignin,300.0819565,0.195290049,2,0,0,0,0
299.0772411,13,16,8,0,0,0,0,0,CHO,Lignin,300.0845175,-0.000150724,1,12997921,12527641,19760666,12924797
299.08991,0,0,0,0,0,0,0,0,,None,300.0971865,0,2,0,0,0,0
299.0925131,17,16,5,0,0,0,0,0,CHO,Lignin,300.0997895,-0.053048031,1,5391655,0,6254113,4829059
299.098382,10,20,10,0,0,0,0,0,CHO,Carb,300.1056585,-0.038665982,1,0,2909729,4234787,3257221
299.1077967,21,16,2,0,0,0,0,0,CHO,ConHC,300.1150731,-0.144530384,1,0,0,0,0
299.1136242,14,20,7,0,0,0,0,0,CHO,Lignin,300.1209006,0.007874005,1,5731631,4728870,7527977,5343115
299.128912,18,20,4,0,0,0,0,0,CHO,Lignin,300.1361885,-0.097743895,1,0,0,0,0
299.14763,19,24,1,0,0,1,0,0,CHOS,UnsatHC,300.1549065,-0.40107417,1,0,0,0,2685847
299.15002,15,24,6,0,0,0,0,0,CHO,Protein,300.1572965,-0.026532355,1,2811708,0,2691639,0
299.186405,16,28,5,0,0,0,0,0,CHO,Protein,300.1936815,-0.024842561,1,0,0,0,0
299.222795,17,32,4,0,0,0,0,0,CHO,Lipid,300.2300715,-0.039807072,1,0,0,0,0
299.259165,18,36,3,0,0,0,0,0,CHO,Lipid,300.2664415,0.011839551,1,2514276,0,2654304,0
299.98846,0,0,0,0,0,0,0,0,,None,300.9957365,0,2,0,0,0,0
299.9911839,0,0,0,0,0,0,0,0,,None,300.9984603,0,0,0,0,0,0
300.023195,14,8,7,0,1,0,0,0,CHO,ConHC,301.0304715,-0.378757604,1,0,0,0,0
300.027566,0,0,0,0,0,0,0,0,,None,301.0348425,0,1,0,0,0,0
300.042855,0,0,0,0,0,0,0,0,,None,301.0501315,0,0,0,0,0,0
300.04867,0,0,0,0,0,0,0,0,,None,301.0559465,0,1,0,0,0,0
300.059462,15,12,6,0,1,0,0,0,CHO,ConHC,301.0667385,0.014909385,2,0,0,0,0
300.0639625,0,0,0,0,0,0,0,0,,None,301.071239,0,1,0,0,0,0
300.0792433,0,0,0,0,0,0,0,0,,None,301.0865198,0,0,0,0,0,0
300.0805833,12,16,8,0,1,0,0,0,CHO,Lignin,301.0878598,0.041609073,1,2520209,0,2603925,0
300.08509,0,0,0,0,0,0,0,0,,None,301.0923665,0,1,0,0,0,0
300.0958386,16,16,5,0,1,0,0,0,CHO,Lignin,301.103115,0.044581377,2,0,0,0,0
300.100335,0,0,0,0,0,0,0,0,,None,301.1076115,0,1,0,0,0,0
300.10883,13,19,7,1,0,0,0,0,CHON,Lignin,301.1161065,0.151114202,2,0,0,0,0
300.11556,0,0,0,0,0,0,0,0,,None,301.1228365,0,0,0,0,0,0
300.99146,0,0,0,0,0,0,0,0,,None,301.9987365,0,1,0,0,2617576,0
300.99241,0,0,0,0,0,0,0,0,,None,301.9996865,0,1,0,0,5038313,0
300.99423,0,0,0,0,0,0,0,0,,None,302.0015065,0,1,0,0,0,0
300.9956175,0,0,0,0,0,0,0,0,,None,302.002894,0,0,28272604,8411819,22718698,10148409
300.9962956,0,0,0,0,0,0,0,0,,None,302.0035721,0,1,0,0,0,0
300.9990003,14,6,8,0,0,0,0,0,CHO,ConHC,302.0062767,-0.031696295,1,595511232,186301104,497993952,220772928
300.99981,15,10,3,0,0,2,0,0,CHOS,ConHC,302.0070865,0.162580357,2,0,0,0,0
301.00203,0,0,0,0,0,0,0,0,,None,302.0093065,0,1,0,0,0,0
301.0025733,0,0,0,0,0,0,0,0,,None,302.0098498,0,0,16066526,0,13625580,0
301.00598,0,0,0,0,0,0,0,0,,None,302.0132565,0,1,3235807,0,0,0
301.0353791,15,10,7,0,0,0,0,0,CHO,ConHC,302.0426555,-0.009498519,1,5104618,0,4989177,0
301.04829,0,0,0,0,0,0,0,0,,None,302.0555665,0,1,0,0,0,0
301.0507,19,10,4,0,0,0,0,0,CHO,ConHC,302.0579765,-0.22398839,2,0,0,0,0
301.0565053,12,14,9,0,0,0,0,0,CHO,Tannin,302.0637818,0.000821306,1,20277234,5376704,13285632,6666831
301.06914,20,14,1,0,0,1,0,0,CHOS,ConHC,302.0764165,0.394915371,2,0,0,0,0
301.0717739,16,14,6,0,0,0,0,0,CHO,Lignin,302.0790504,-0.040357416,1,13486071,8817349,18807046,13335124
301.0870525,20,14,3,0,0,0,0,0,CHO,ConHC,302.094329,-0.11470318,1,0,0,0,0
301.092904,13,18,8,0,0,0,0,0,CHO,Lignin,302.1001805,-0.042694428,1,7061503,11401932,14326030,11688540
301.10228,0,0,0,0,0,0,0,0,,None,302.1095565,0,3,0,0,0,0
301.105465,0,0,0,0,0,0,0,0,,None,302.1127415,0,1,0,0,0,0
301.1081683,17,18,5,0,0,0,0,0,CHO,Lignin,302.1154448,-0.069880285,1,8544260,4655825,13228307,11741793
301.1234733,21,18,2,0,0,0,0,0,CHO,UnsatHC,302.1307498,-0.231615661,1,0,0,0,0
301.12926,14,22,7,0,0,0,0,0,CHO,Protein,302.1365365,0.054922255,1,0,0,3100955,0
301.144525,18,22,4,0,0,0,0,0,CHO,Lignin,302.1518015,0.025575621,1,0,0,0,0
301.202035,16,30,5,0,0,0,0,0,CHO,Protein,302.2093115,0.041714863,1,5056550,0,5603638,0
301.9997333,0,0,0,0,0,0,0,0,,None,303.0070098,0,1,0,0,0,0
302.0015,0,0,0,0,0,0,0,0,,None,303.0087765,0,0,0,2681854,0,2798498
302.0023516,13,6,8,0,1,0,0,0,CHO,ConHC,303.0096281,-0.019977682,2,90392896,28122110,77417056,32619426
302.00683,0,0,0,0,0,0,0,0,,None,303.0141065,0,0,0,0,0,0
302.03878,14,10,7,0,1,0,0,0,CHO,ConHC,303.0460565,-0.161537756,2,0,0,0,0
302.04323,0,0,0,0,0,0,0,0,,None,303.0505065,0,1,0,0,0,0
302.05853,0,0,0,0,0,0,0,0,,None,303.0658065,0,0,0,0,0,0
302.05988,11,14,9,0,1,0,0,0,CHO,Tannin,303.0671565,-0.064608717,1,0,0,0,0
302.06434,0,0,0,0,0,0,0,0,,None,303.0716165,0,1,0,0,0,0
302.0751633,15,14,6,0,1,0,0,0,CHO,Lignin,303.0824398,-0.154348808,2,0,0,0,2566588
302.0796156,0,0,0,0,0,0,0,0,,None,303.086892,0,1,0,0,0,0
302.090435,19,14,3,0,1,0,0,0,CHO,ConHC,303.0977115,-0.205588421,0,0,0,0,0
302.09489,0,0,0,0,0,0,0,0,,None,303.1021665,0,0,0,0,0,0
302.09623,12,18,8,0,1,0,0,0,CHO,Lignin,303.1035065,0.052541523,1,0,0,0,0
302.10073,0,0,0,0,0,0,0,0,,None,303.1080065,0,1,0,0,0,0
302.111515,16,18,5,0,1,0,0,0,CHO,Lignin,303.1187915,-0.042692108,1,0,0,2978437,0
302.11595,0,0,0,0,0,0,0,0,,None,303.1232265,0,1,0,0,0,0
303.00067,0,0,0,0,0,0,0,0,,None,304.0079465,0,2,0,0,0,0
303.0032489,0,0,0,0,0,0,0,0,,None,304.0105253,0,1,9179813,2885963,7150537,2776326
303.0057245,0,0,0,0,0,0,0,0,,None,304.013001,0,1,6128294,0,5145546,0
303.014658,14,8,8,0,0,0,0,0,CHO,ConHC,304.0219345,-0.056684331,1,5126825,0,2793421,0
303.01798,11,12,8,0,0,1,0,0,CHOS,Tannin,304.0252565,0.10388979,2,3702442,0,0,0
303.02994,18,8,5,0,0,0,0,0,CHO,ConHC,304.0372165,-0.14175758,1,0,0,0,0
303.0510303,15,12,7,0,0,0,0,0,CHO,Lignin,304.0583068,-0.013285215,1,12753590,5453146,10509274,6657303
303.054385,12,16,7,0,0,1,0,0,CHOS,Lignin,304.0616615,0.039766342,1,9095863,0,3058140,0
303.063905,0,0,0,0,0,0,0,0,,None,304.0711815,0,1,0,0,0,0
303.066315,19,12,4,0,0,0,0,0,CHO,ConHC,304.0735915,-0.107188789,1,0,0,0,0
303.06973,16,16,4,0,0,1,0,0,CHOS,Lignin,304.0770065,-0.25248499,1,0,0,0,0
303.0721627,12,16,9,0,0,0,0,0,CHO,Tannin,304.0794392,-0.02333068,1,8327870,11402593,16124898,10399006
303.08158,23,12,1,0,0,0,0,0,CHO,ConHC,304.0888565,-0.136340346,2,0,0,0,0
303.0848275,20,16,1,0,0,1,0,0,CHOS,UnsatHC,304.092104,0.269190877,2,0,0,0,0
303.0874246,16,16,6,0,0,0,0,0,CHO,Lignin,304.094701,-0.041995733,1,18578114,8000871,16141288,11308323
303.0999,0,0,0,0,0,0,0,0,,None,304.1071765,0,1,0,0,0,0
303.102715,20,16,3,0,0,0,0,0,CHO,Lignin,304.1099915,-0.15483536,1,0,0,0,0
303.1085413,13,20,8,0,0,0,0,0,CHO,AminoSugar,304.1158177,-0.000322509,1,2594506,4192621,5948399,3855659
303.1238086,17,20,5,0,0,0,0,0,CHO,Lignin,304.131085,-0.037108369,1,0,0,0,0
303.1391067,21,20,2,0,0,0,0,0,CHO,UnsatHC,304.1463831,-0.175071445,1,0,0,0,0
303.160235,18,24,4,0,0,0,0,0,CHO,Lignin,304.1675115,-0.171642526,1,0,0,0,0
303.18133,15,28,6,0,0,0,0,0,CHO,Protein,304.1886065,-0.058632965,1,0,0,0,3344709
303.2094375,0,0,0,0,0,0,0,0,,None,304.216714,0,1,0,0,0,0
303.98607,0,0,0,0,0,0,0,0,,None,304.9933465,0,0,0,0,0,0
304.0066,0,0,0,0,0,0,0,0,,None,305.0138765,0,1,0,0,0,0
304.02249,0,0,0,0,0,0,0,0,,None,305.0297665,0,1,0,0,0,0
304.0377167,0,0,0,0,0,0,0,0,,None,305.0449931,0,0,0,0,0,0
304.0544,14,12,7,0,1,0,0,0,CHO,Lignin,305.0616765,-0.061919217,2,0,0,0,0
304.0588675,0,0,0,0,0,0,0,0,,None,305.066144,0,1,0,0,0,0
304.069685,18,12,4,0,1,0,0,0,CHO,ConHC,305.0769615,-0.156535845,2,0,0,0,0
304.07417,0,0,0,0,0,0,0,0,,None,305.0814465,0,0,0,0,0,0
304.075525,11,16,9,0,1,0,0,0,CHO,Tannin,305.0828015,-0.047582427,0,0,0,0,0
304.07726,0,0,0,0,0,0,0,0,,None,305.0845365,0,1,0,0,0,0
304.0799933,0,0,0,0,0,0,0,0,,None,305.0872698,0,1,0,0,0,0
304.08263,15,15,6,1,0,0,0,0,CHON,Lignin,305.0899065,0.100797894,1,0,0,0,0
304.0881,19,16,1,0,1,1,0,0,CHOS,UnsatHC,305.0953765,0.538181279,1,0,0,0,0
304.08945,0,0,0,0,0,0,0,0,,None,305.0967265,0,0,0,0,0,0
304.0907878,15,16,6,0,1,0,0,0,CHO,Lignin,305.0980642,-0.069356906,1,3136545,0,3006801,0
304.0952325,0,0,0,0,0,0,0,0,,None,305.102509,0,1,0,0,0,0
304.10609,19,16,3,0,1,0,0,0,CHO,Lignin,305.1133665,-0.220407191,0,0,0,0,0
304.1105233,0,0,0,0,0,0,0,0,,None,305.1177998,0,0,0,0,0,0
304.1272,16,20,5,0,1,0,0,0,CHO,Lignin,305.1344765,-0.156903214,1,0,0,0,0
304.9939267,13,6,9,0,0,0,0,0,CHO,ConHC,306.0012031,-0.069744976,1,6647128,0,0,0
305.00923,17,6,6,0,0,0,0,0,CHO,ConHC,306.0165065,-0.223980336,2,0,0,0,0
305.02766,18,10,3,0,0,1,0,0,CHOS,ConHC,306.0349365,0.41959399,2,0,0,0,0
305.0303002,14,10,8,0,0,0,0,0,CHO,ConHC,306.0375767,-0.030744852,1,22777188,0,10251935,3011531
305.033585,11,14,8,0,0,1,0,0,CHOS,Tannin,306.0408615,0.250454529,2,20262246,0,4672160,0
305.04317,0,0,0,0,0,0,0,0,,None,306.0504465,0,3,0,0,0,0
305.0455725,18,10,5,0,0,0,0,0,CHO,ConHC,306.052849,-0.083434544,1,0,0,0,0
305.06424,19,14,2,0,0,1,0,0,CHOS,ConHC,306.0715165,-0.215907971,1,0,0,0,0
305.066686,15,14,7,0,0,0,0,0,CHO,Lignin,306.0739624,-0.031447562,1,12496241,7065579,15290027,9236439
305.06923,0,0,0,0,0,0,0,0,,None,306.0765065,0,0,6712690,0,0,0
305.070055,12,18,7,0,0,1,0,0,CHOS,AminoSugar,306.0773315,-0.025628752,1,65097072,0,6157997,0
305.07745,0,0,0,0,0,0,0,0,,None,306.0847265,0,0,0,0,0,0
305.07936,0,0,0,0,0,0,0,0,,None,306.0866365,0,1,0,0,0,0
305.08197,19,14,4,0,0,0,0,0,CHO,ConHC,306.0892465,-0.122608293,1,0,0,0,0
305.08428,0,0,0,0,0,0,0,0,,None,306.0915565,0,1,0,0,2852530,0
305.085135,0,0,0,0,0,0,0,0,,None,306.0924115,0,1,0,0,0,0
305.086965,0,0,0,0,0,0,0,0,,None,306.0942415,0,0,0,4644850,0,5062622
305.0878183,12,18,9,0,0,0,0,0,CHO,Carb,306.0950947,-0.040979139,1,3486072,51265520,51891892,58032096
305.08867,13,22,4,0,0,2,0,0,CHOS,Protein,306.0959465,0.013419714,1,0,0,0,0
305.0972533,23,14,1,0,0,0,0,0,CHO,ConHC,306.1045298,-0.211459508,2,0,0,0,0
305.1002833,0,0,0,0,0,0,0,0,,None,306.1075598,0,1,0,0,0,0
305.1030753,16,18,6,0,0,0,0,0,CHO,Lignin,306.1103518,-0.044068465,1,7970173,5298167,8681144,6588388
305.11835,20,18,3,0,0,0,0,0,CHO,Lignin,306.1256265,-0.104606662,1,0,0,0,0
305.13945,17,22,5,0,0,0,0,0,CHO,Lignin,306.1467265,-0.008656568,1,0,0,0,0
305.15478,21,22,2,0,0,0,0,0,CHO,UnsatHC,306.1620565,-0.249921499,1,0,0,0,0
305.16064,14,26,7,0,0,0,0,0,CHO,Protein,306.1679165,-0.206676064,1,0,0,0,2462712
305.175835,18,26,4,0,0,0,0,0,CHO,Lignin,306.1831115,-0.007001954,1,0,0,0,0
